#separator:tab
#html:true
#columns:Front	Back	Tags
#tags column:3
<div style="font-size:44px;line-height:2.0"><ruby>世話<rt>せわ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">care; looking after; help</div><div style="font-size:12px;color:#a7aebb">frequency rank 3667</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>世話<rt>せわ</rt></ruby></b>しなくちゃならない<ruby>子供<rt>こども</rt></ruby>がいる。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I have kids to take care of.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>主体<rt>しゅたい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">main constituent; core; nucleus</div><div style="font-size:12px;color:#a7aebb">frequency rank 3668</div><hr><div style="font-size:22px;line-height:2.2">「<ruby>情報<rt>じょうほう</rt></ruby>スーパーハイウェイ」の<ruby>真<rt>しん</rt></ruby>のインパクトは、<ruby>情報<rt>じょうほう</rt></ruby>インフラの<ruby>構築<rt>こうちく</rt></ruby>により<ruby>経済<rt>けいざい</rt></ruby>が<ruby>従来<rt>じゅうらい</rt></ruby>のハードやモノづくり<ruby>中心<rt>ちゅうしん</rt></ruby>の<ruby>実体<rt>じったい</rt></ruby><ruby>経済<rt>けいざい</rt></ruby>から<ruby>知識<rt>ちしき</rt></ruby>、<ruby>情報<rt>じょうほう</rt></ruby>、ソフトを<b><ruby>主体<rt>しゅたい</rt></ruby></b>とした<ruby>経済<rt>けいざい</rt></ruby>に<ruby>移行<rt>いこう</rt></ruby>し、そこから<ruby>生<rt>う</rt></ruby>まれる<ruby>新<rt>あたら</rt></ruby>しい<ruby>産業<rt>さんぎょう</rt></ruby>や<ruby>経済<rt>けいざい</rt></ruby><ruby>活動<rt>かつどう</rt></ruby>にある。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Forming an information infrastructure, the real impact of the information highway is an expectation of new economic development due to a shift from a tangible hardware-industry to brain-oriented software-industry.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>主役<rt>しゅやく</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">leading part; leading actor; leading actress</div><div style="font-size:12px;color:#a7aebb">frequency rank 3669</div><hr><div style="font-size:22px;line-height:2.2"><ruby>私<rt>わたし</rt></ruby>の<ruby>妹<rt>いもうと</rt></ruby>が<b><ruby>主役<rt>しゅやく</rt></ruby></b>を<ruby>演<rt>えん</rt></ruby>じた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">My sister played the leading character.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>仁<rt>じん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">benevolence (esp. as a virtue of Confucianism); consideration; compassion</div><div style="font-size:12px;color:#a7aebb">frequency rank 3670</div><hr><div style="font-size:22px;line-height:2.2"><ruby>巧言令色<rt>こうげんれいしょく</rt></ruby><ruby>少<rt>すく</rt></ruby>なし<b><ruby>仁<rt>じん</rt></ruby></b>。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Fair words butter no parsnips.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>光景<rt>こうけい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">scene; spectacle; sight</div><div style="font-size:12px;color:#a7aebb">frequency rank 3671</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>はその<ruby>美<rt>うつく</rt></ruby>しい<b><ruby>光景<rt>こうけい</rt></ruby></b>に<ruby>驚<rt>おどろ</rt></ruby>いて<ruby>立<rt>た</rt></ruby>っていた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">She stood astonished at the sight.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>冷凍<rt>れいとう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">freezing; cold storage; refrigeration</div><div style="font-size:12px;color:#a7aebb">frequency rank 3672</div><hr><div style="font-size:22px;line-height:2.2">とにかく<b><ruby>冷凍<rt>れいとう</rt></ruby></b>エビを<ruby>与<rt>あた</rt></ruby>えよう。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Have some frozen lobster at any rate.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>割<rt>わ</rt></ruby>り</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">rate; ratio; proportion</div><div style="font-size:12px;color:#a7aebb">frequency rank 3673</div><hr><div style="font-size:22px;line-height:2.2">キャンセル<ruby>料<rt>りょう</rt></ruby>３<b><ruby>割<rt>わり</rt></ruby></b>もとられるんだって。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Apparently there's a cancellation charge of 30 percent.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>勇者<rt>ゆうしゃ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">hero; the brave; man of valour (valor)</div><div style="font-size:12px;color:#a7aebb">frequency rank 3674</div><hr><div style="font-size:22px;line-height:2.2"><ruby>運命<rt>うんめい</rt></ruby>の<ruby>女神<rt>めがみ</rt></ruby>は<b><ruby>勇者<rt>ゆうしゃ</rt></ruby></b>に<ruby>味方<rt>みかた</rt></ruby>する。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Fortune favors the bold.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>境界<rt>きょうかい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">boundary; border; limit</div><div style="font-size:12px;color:#a7aebb">frequency rank 3675</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>らは<ruby>石<rt>いし</rt></ruby>を<ruby>並<rt>なら</rt></ruby>べて<ruby>家<rt>いえ</rt></ruby>の<ruby>敷地<rt>しきち</rt></ruby>の<b><ruby>境界<rt>きょうかい</rt></ruby></b>にした。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">They marked off the land for their house with rows of stones.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>変動<rt>へんどう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">change; fluctuation</div><div style="font-size:12px;color:#a7aebb">frequency rank 3676</div><hr><div style="font-size:22px;line-height:2.2"><ruby>消費<rt>しょうひ</rt></ruby><ruby>者<rt>しゃ</rt></ruby><ruby>物価<rt>ぶっか</rt></ruby><ruby>指数<rt>しすう</rt></ruby>は<ruby>激<rt>はげ</rt></ruby>しく<b><ruby>変動<rt>へんどう</rt></ruby></b>しています。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The consumer price index has been fluctuating wildly.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>天井<rt>てんじょう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">ceiling</div><div style="font-size:12px;color:#a7aebb">frequency rank 3677</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>天井<rt>てんじょう</rt></ruby></b>が<ruby>落<rt>お</rt></ruby>ちてきていぬが<ruby>逃<rt>に</rt></ruby>げていった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Down came the ceiling and the dog went away.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>容赦<rt>ようしゃ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">pardon; forgiveness; tolerance</div><div style="font-size:12px;color:#a7aebb">frequency rank 3678</div><hr><div style="font-size:22px;line-height:2.2">そのことはもはや<b><ruby>容赦<rt>ようしゃ</rt></ruby></b>できない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I can't put up with it any longer.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>尊重<rt>そんちょう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">respect; esteem; regard</div><div style="font-size:12px;color:#a7aebb">frequency rank 3679</div><hr><div style="font-size:22px;line-height:2.2"><ruby>全<rt>すべ</rt></ruby>てのメンバーが<ruby>彼女<rt>かのじょ</rt></ruby>の<ruby>意見<rt>いけん</rt></ruby>を<b><ruby>尊重<rt>そんちょう</rt></ruby></b>した。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">All the members made much of her opinion.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>小屋<rt>こや</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">hut; cabin; shed</div><div style="font-size:12px;color:#a7aebb">frequency rank 3680</div><hr><div style="font-size:22px;line-height:2.2"><ruby>我々<rt>われわれ</rt></ruby>は<b><ruby>小屋<rt>こや</rt></ruby></b>に<ruby>向<rt>む</rt></ruby>かって<ruby>進<rt>すす</rt></ruby>んでいた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">We headed for the mountain cottage.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>帰還<rt>きかん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">return (home); repatriation</div><div style="font-size:12px;color:#a7aebb">frequency rank 3681</div><hr><div style="font-size:22px;line-height:2.2"><ruby>一旦<rt>いったん</rt></ruby><ruby>風呂<rt>ふろ</rt></ruby>＆<ruby>飯<rt>めし</rt></ruby><ruby>落<rt>お</rt></ruby>ち、４０<ruby>分<rt>ふん</rt></ruby>ぐらいして<b><ruby>帰還<rt>きかん</rt></ruby></b>！</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Break for bath &amp; food, back in about 40 minutes!</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>幽霊<rt>ゆうれい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">ghost; specter; spectre</div><div style="font-size:12px;color:#a7aebb">frequency rank 3682</div><hr><div style="font-size:22px;line-height:2.2">もし<b><ruby>幽霊<rt>ゆうれい</rt></ruby></b>を<ruby>見<rt>み</rt></ruby>たら、どうしますか。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">What would you do if you saw a ghost?</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>手数料<rt>てすうりょう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">(handling) fee; charge (e.g. for a cancellation); commission</div><div style="font-size:12px;color:#a7aebb">frequency rank 3683</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>手数料<rt>てすうりょう</rt></ruby></b>は３パーセントかかります。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">We charge a commission of 3%.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>抜<rt>ぬ</rt></ruby>く</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to pull out; to draw out; to extract</div><div style="font-size:12px;color:#a7aebb">frequency rank 3684</div><hr><div style="font-size:22px;line-height:2.2"><ruby>神経<rt>しんけい</rt></ruby>を<b><ruby>抜<rt>ぬ</rt></ruby>い</b>てもらいました。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I had the nerve removed from my tooth.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>救<rt>すく</rt></ruby>い</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">help; rescue; aid</div><div style="font-size:12px;color:#a7aebb">frequency rank 3685</div><hr><div style="font-size:22px;line-height:2.2">アフリカの<ruby>難民<rt>なんみん</rt></ruby>が<b><ruby>救<rt>すく</rt></ruby>い</b>を<ruby>求<rt>もと</rt></ruby>めている。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Refugees in Africa are seeking help.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>曖昧<rt>あいまい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">na-adjective</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">vague; ambiguous; unclear</div><div style="font-size:12px;color:#a7aebb">frequency rank 3686</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>の<ruby>説明<rt>せつめい</rt></ruby>は<b>あいまい</b>すぎていて<ruby>分<rt>わ</rt></ruby>からない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">His explanation is too obscure to understand.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::na-adjective rank::3501-4000
